"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A1"
"VT","【Q3】 TOMA"
"HT","KPI"
"BT","b1.Base-Total Respondents"
"CH",,"Rolling wave",,,,,"National",,,,,
"CL",,"Aug+Sep (a)","Sep+Nov (b)","Nov+Dec (c)","Dec+Jan (d)","Jan+March (e)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)"
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China3",4.0,11.0,11.0,10.0,11.0,11.0,29.0,52.0,59.0,53.0,60.0,78.0,0.0,0.0,24.0,23.0,24.0,22.0
"PV",,1.32450331125828,2.35042735042735,2.55220417633411,2.26244343891403,2.42825607064018,2.46636771300448,9.60264900662252,11.1111111111111,13.6890951276102,11.9909502262443,13.2450331125828,17.4887892376682,0.0,0.0,5.56844547563805,5.20361990950226,5.29801324503311,4.93273542600897
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","BK12"
"VT","【Breakout-Loreal】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,,,,,"UBA",,,,,,"P3M Purchase",,,,,
"CL",,"Aug","Sep","Nov","Dec","Jan","March","Aug","Sep","Nov","Dec","Jan","March","Aug","Sep","Nov","Dec","Jan","March"
"RT","总体",1137.0,1500.0,1500.0,1500.0,1500.0,1500.0,1137.0,1500.0,1500.0,1500.0,1500.0,1500.0,1137.0,1500.0,1500.0,1500.0,1500.0,1500.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National   ",105.0,138.0,128.0,144.0,144.0,178.0,308.0,410.0,430.0,418.0,475.0,555.0,0.0,0.0,304.0,285.0,296.0,311.0
"PV",,9.23482849604222,9.2,8.53333333333333,9.6,9.6,11.8666666666667,27.0888302550572,27.3333333333333,28.6666666666667,27.8666666666667,31.6666666666667,37.0,0.0,0.0,20.2666666666667,19.0,19.7333333333333,20.7333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","18-24      ",16.0,21.0,15.0,23.0,16.0,20.0,52.0,74.0,61.0,60.0,62.0,71.0,0.0,0.0,49.0,50.0,43.0,39.0
"PV",,7.80487804878049,7.3943661971831,5.70342205323194,8.42490842490843,5.94795539033457,7.2463768115942,25.3658536585366,26.056338028169,23.1939163498099,21.978021978022,23.0483271375465,25.7246376811594,0.0,0.0,18.6311787072243,18.3150183150183,15.9851301115242,14.1304347826087
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","25-34      ",22.0,51.0,26.0,45.0,51.0,57.0,98.0,139.0,133.0,128.0,152.0,183.0,0.0,0.0,88.0,76.0,98.0,95.0
"PV",,6.01092896174863,10.3030303030303,5.09803921568627,8.98203592814371,10.1190476190476,11.1984282907662,26.775956284153,28.0808080808081,26.078431372549,25.5489021956088,30.1587301587302,35.9528487229862,0.0,0.0,17.2549019607843,15.1696606786427,19.4444444444444,18.664047151277
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","35-44      ",43.0,43.0,50.0,46.0,39.0,70.0,102.0,133.0,138.0,148.0,157.0,193.0,0.0,0.0,95.0,91.0,86.0,116.0
"PV",,12.6099706744868,9.28725701943844,11.037527593819,10.0877192982456,8.53391684901532,15.5902004454343,29.9120234604106,28.7257019438445,30.4635761589404,32.4561403508772,34.3544857768053,42.9844097995546,0.0,0.0,20.9713024282561,19.9561403508772,18.8183807439825,25.8351893095768
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","45+        ",24.0,23.0,37.0,30.0,38.0,31.0,56.0,64.0,98.0,82.0,104.0,108.0,0.0,0.0,72.0,68.0,69.0,61.0
"PV",,10.6666666666667,8.91472868217054,13.5036496350365,11.1111111111111,14.0740740740741,11.6541353383459,24.8888888888889,24.8062015503876,35.7664233576642,30.3703703703704,38.5185185185185,40.6015037593985,0.0,0.0,26.2773722627737,25.1851851851852,25.5555555555556,22.9323308270677
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Top 4 City ",12.0,26.0,27.0,25.0,14.0,27.0,38.0,70.0,75.0,61.0,67.0,77.0,0.0,0.0,37.0,43.0,42.0,44.0
"PV",,8.39160839160839,10.655737704918,12.6760563380282,11.9047619047619,7.0,13.2352941176471,26.5734265734266,28.6885245901639,35.2112676056338,29.047619047619,33.5,37.7450980392157,0.0,0.0,17.3708920187793,20.4761904761905,21.0,21.5686274509804
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Top 4+A City",41.0,71.0,64.0,72.0,68.0,90.0,129.0,207.0,211.0,195.0,221.0,258.0,0.0,0.0,136.0,139.0,139.0,158.0
"PV",,8.36734693877551,10.0852272727273,9.46745562130178,10.8108108108108,10.2409638554217,13.4128166915052,26.3265306122449,29.4034090909091,31.2130177514793,29.2792792792793,33.2831325301205,38.4500745156483,0.0,0.0,20.1183431952663,20.8708708708709,20.933734939759,23.5469448584203
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","A City     ",29.0,45.0,37.0,47.0,54.0,63.0,91.0,137.0,136.0,134.0,154.0,181.0,0.0,0.0,99.0,96.0,97.0,114.0
"PV",,8.35734870317003,9.78260869565217,7.99136069114471,10.3070175438596,11.6379310344828,13.4903640256959,26.2247838616715,29.7826086956522,29.3736501079914,29.3859649122807,33.1896551724138,38.7580299785867,0.0,0.0,21.3822894168467,21.0526315789474,20.9051724137931,24.4111349036403
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","B city     ",64.0,67.0,64.0,72.0,76.0,88.0,179.0,203.0,219.0,223.0,254.0,297.0,0.0,0.0,168.0,146.0,157.0,153.0
"PV",,9.89180834621329,8.41708542713568,7.76699029126214,8.63309352517986,9.09090909090909,10.6151990349819,27.6661514683153,25.5025125628141,26.5776699029126,26.7386091127098,30.3827751196172,35.8262967430639,0.0,0.0,20.3883495145631,17.5059952038369,18.7799043062201,18.4559710494572
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1+/1  ",41.0,54.0,46.0,56.0,58.0,70.0,111.0,140.0,146.0,135.0,160.0,215.0,0.0,0.0,106.0,112.0,112.0,125.0
"PV",,10.9333333333333,11.3445378151261,9.48453608247423,11.6910229645094,12.4197002141328,14.5833333333333,29.6,29.4117647058824,30.1030927835052,28.1837160751566,34.2612419700214,44.7916666666667,0.0,0.0,21.8556701030928,23.3820459290188,23.982869379015,26.0416666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1+    ",12.0,14.0,17.0,17.0,29.0,23.0,39.0,37.0,49.0,41.0,64.0,67.0,0.0,0.0,38.0,44.0,45.0,41.0
"PV",,8.21917808219178,8.86075949367089,10.4938271604938,10.3030303030303,17.2619047619048,13.7724550898204,26.7123287671233,23.4177215189873,30.2469135802469,24.8484848484848,38.0952380952381,40.1197604790419,0.0,0.0,23.4567901234568,26.6666666666667,26.7857142857143,24.5508982035928
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1     ",29.0,40.0,29.0,39.0,29.0,47.0,72.0,103.0,97.0,94.0,96.0,148.0,0.0,0.0,68.0,68.0,67.0,84.0
"PV",,12.6637554585153,12.5786163522013,8.97832817337461,12.4203821656051,9.69899665551839,15.0159744408946,31.4410480349345,32.3899371069182,30.030959752322,29.9363057324841,32.1070234113712,47.2843450479233,0.0,0.0,21.0526315789474,21.656050955414,22.4080267558528,26.8370607028754
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China2     ",43.0,54.0,50.0,61.0,46.0,71.0,134.0,174.0,177.0,168.0,199.0,218.0,0.0,0.0,122.0,106.0,114.0,109.0
"PV",,9.34782608695652,9.71223021582734,8.56164383561644,10.5354058721934,7.93103448275862,12.3693379790941,29.1304347826087,31.294964028777,30.3082191780822,29.0155440414508,34.3103448275862,37.9790940766551,0.0,0.0,20.8904109589041,18.307426597582,19.6551724137931,18.9895470383275
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China3",21.0,30.0,32.0,27.0,40.0,37.0,63.0,96.0,107.0,115.0,116.0,122.0,0.0,0.0,76.0,67.0,70.0,77.0
"PV",,6.95364238410596,6.41025641025641,7.4245939675174,6.10859728506787,8.83002207505519,8.29596412556054,20.8609271523179,20.5128205128205,24.8259860788863,26.0180995475113,25.60706401766,27.3542600896861,0.0,0.0,17.6334106728538,15.158371040724,15.4525386313466,17.2645739910314
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","BK13"
"VT","【Breakout-Olay】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,,,,,"UBA",,,,,,"P3M Purchase",,,,,
"CL",,"Aug","Sep","Nov","Dec","Jan","March","Aug","Sep","Nov","Dec","Jan","March","Aug","Sep","Nov","Dec","Jan","March"
"RT","总体",1137.0,1500.0,1500.0,1500.0,1500.0,1500.0,1137.0,1500.0,1500.0,1500.0,1500.0,1500.0,1137.0,1500.0,1500.0,1500.0,1500.0,1500.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National   ",78.0,111.0,92.0,127.0,139.0,151.0,192.0,273.0,318.0,344.0,385.0,414.0,0.0,0.0,279.0,292.0,311.0,307.0
"PV",,6.86015831134565,7.4,6.13333333333333,8.46666666666667,9.26666666666667,10.0666666666667,16.8865435356201,18.2,21.2,22.9333333333333,25.6666666666667,27.6,0.0,0.0,18.6,19.4666666666667,20.7333333333333,20.4666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","18-24      ",2.0,4.0,2.0,12.0,3.0,8.0,9.0,12.0,21.0,28.0,29.0,34.0,0.0,0.0,28.0,36.0,22.0,32.0
"PV",,0.975609756097561,1.40845070422535,0.760456273764259,4.3956043956044,1.11524163568773,2.89855072463768,4.39024390243902,4.22535211267606,7.98479087452472,10.2564102564103,10.7806691449814,12.3188405797101,0.0,0.0,10.6463878326996,13.1868131868132,8.17843866171004,11.5942028985507
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","25-34      ",11.0,22.0,24.0,15.0,29.0,34.0,43.0,68.0,85.0,74.0,100.0,115.0,0.0,0.0,80.0,52.0,70.0,84.0
"PV",,3.00546448087432,4.44444444444444,4.70588235294118,2.9940119760479,5.75396825396825,6.67976424361493,11.7486338797814,13.7373737373737,16.6666666666667,14.7704590818363,19.8412698412698,22.5933202357564,0.0,0.0,15.6862745098039,10.3792415169661,13.8888888888889,16.5029469548134
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","35-44      ",38.0,49.0,40.0,67.0,74.0,72.0,87.0,124.0,137.0,163.0,164.0,175.0,0.0,0.0,101.0,131.0,135.0,117.0
"PV",,11.1436950146628,10.5831533477322,8.83002207505519,14.6929824561404,16.1925601750547,16.0356347438753,25.5131964809384,26.7818574514039,30.242825607064,35.7456140350877,35.8862144420131,38.9755011135857,0.0,0.0,22.2958057395144,28.7280701754386,29.5404814004376,26.0579064587973
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","45+        ",27.0,36.0,26.0,33.0,33.0,37.0,53.0,69.0,75.0,79.0,92.0,90.0,0.0,0.0,70.0,73.0,84.0,74.0
"PV",,12.0,13.953488372093,9.48905109489051,12.2222222222222,12.2222222222222,13.9097744360902,23.5555555555556,26.7441860465116,27.3722627737226,29.2592592592593,34.0740740740741,33.8345864661654,0.0,0.0,25.5474452554745,27.037037037037,31.1111111111111,27.8195488721805
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Top 4 City ",5.0,31.0,20.0,32.0,26.0,28.0,18.0,62.0,65.0,80.0,70.0,65.0,0.0,0.0,58.0,57.0,51.0,54.0
"PV",,3.4965034965035,12.7049180327869,9.38967136150235,15.2380952380952,13.0,13.7254901960784,12.5874125874126,25.4098360655738,30.5164319248826,38.0952380952381,35.0,31.8627450980392,0.0,0.0,27.2300469483568,27.1428571428571,25.5,26.4705882352941
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Top 4+A City",25.0,66.0,52.0,66.0,62.0,59.0,74.0,149.0,157.0,172.0,178.0,177.0,0.0,0.0,145.0,144.0,142.0,134.0
"PV",,5.10204081632653,9.375,7.69230769230769,9.90990990990991,9.33734939759036,8.79284649776453,15.1020408163265,21.1647727272727,23.2248520710059,25.8258258258258,26.8072289156627,26.3785394932936,0.0,0.0,21.4497041420118,21.6216216216216,21.3855421686747,19.9701937406855
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","A City     ",20.0,35.0,32.0,34.0,36.0,31.0,56.0,87.0,92.0,92.0,108.0,112.0,0.0,0.0,87.0,87.0,91.0,80.0
"PV",,5.76368876080692,7.60869565217391,6.91144708423326,7.45614035087719,7.75862068965517,6.63811563169165,16.1383285302594,18.9130434782609,19.8704103671706,20.1754385964912,23.2758620689655,23.982869379015,0.0,0.0,18.7904967602592,19.0789473684211,19.6120689655172,17.1306209850107
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","B city     ",53.0,45.0,40.0,61.0,77.0,92.0,118.0,124.0,161.0,172.0,207.0,237.0,0.0,0.0,134.0,148.0,169.0,173.0
"PV",,8.19165378670788,5.65326633165829,4.85436893203883,7.31414868105516,9.21052631578947,11.0977080820265,18.2380216383308,15.5778894472362,19.5388349514563,20.6235011990408,24.7607655502392,28.5886610373945,0.0,0.0,16.2621359223301,17.7458033573141,20.2153110047847,20.8685162846803
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1+/1  ",28.0,38.0,40.0,47.0,56.0,65.0,58.0,95.0,126.0,108.0,139.0,151.0,0.0,0.0,117.0,98.0,106.0,119.0
"PV",,7.46666666666667,7.98319327731092,8.24742268041237,9.81210855949896,11.9914346895075,13.5416666666667,15.4666666666667,19.9579831932773,25.979381443299,22.5469728601253,29.7644539614561,31.4583333333333,0.0,0.0,24.1237113402062,20.4592901878914,22.6980728051392,24.7916666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1+    ",10.0,9.0,11.0,15.0,23.0,21.0,19.0,20.0,38.0,34.0,52.0,51.0,0.0,0.0,35.0,32.0,35.0,41.0
"PV",,6.84931506849315,5.69620253164557,6.79012345679012,9.09090909090909,13.6904761904762,12.5748502994012,13.013698630137,12.6582278481013,23.4567901234568,20.6060606060606,30.952380952381,30.5389221556886,0.0,0.0,21.6049382716049,19.3939393939394,20.8333333333333,24.5508982035928
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1     ",18.0,29.0,29.0,32.0,33.0,44.0,39.0,75.0,88.0,74.0,87.0,100.0,0.0,0.0,82.0,66.0,71.0,78.0
"PV",,7.86026200873362,9.11949685534591,8.97832817337461,10.1910828025478,11.0367892976589,14.0575079872204,17.0305676855895,23.5849056603774,27.2445820433437,23.5668789808917,29.0969899665552,31.9488817891374,0.0,0.0,25.3869969040248,21.0191082802548,23.7458193979933,24.9201277955272
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China2     ",28.0,43.0,30.0,49.0,52.0,61.0,84.0,101.0,120.0,147.0,157.0,174.0,0.0,0.0,88.0,116.0,127.0,123.0
"PV",,6.08695652173913,7.73381294964029,5.13698630136986,8.46286701208981,8.96551724137931,10.6271777003484,18.2608695652174,18.1654676258993,20.5479452054795,25.3886010362694,27.0689655172414,30.3135888501742,0.0,0.0,15.0684931506849,20.0345423143351,21.8965517241379,21.4285714285714
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China3",22.0,30.0,22.0,31.0,31.0,25.0,50.0,77.0,72.0,89.0,89.0,89.0,0.0,0.0,74.0,78.0,78.0,65.0
"PV",,7.28476821192053,6.41025641025641,5.10440835266821,7.01357466063348,6.84326710816777,5.60538116591928,16.5562913907285,16.4529914529915,16.7053364269142,20.1357466063348,19.6467991169978,19.9551569506726,0.0,0.0,17.169373549884,17.6470588235294,17.2185430463576,14.5739910313901
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","BK14"
"VT","【Breakout-SK-ll】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,,,,,"UBA",,,,,,"P3M Purchase",,,,,
"CL",,"Aug","Sep","Nov","Dec","Jan","March","Aug","Sep","Nov","Dec","Jan","March","Aug","Sep","Nov","Dec","Jan","March"
"RT","总体",1137.0,1500.0,1500.0,1500.0,1500.0,1500.0,1137.0,1500.0,1500.0,1500.0,1500.0,1500.0,1137.0,1500.0,1500.0,1500.0,1500.0,1500.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National   ",14.0,25.0,24.0,28.0,22.0,19.0,46.0,78.0,83.0,80.0,79.0,92.0,0.0,0.0,81.0,69.0,76.0,68.0
"PV",,1.23131046613896,1.66666666666667,1.6,1.86666666666667,1.46666666666667,1.26666666666667,4.0457343887423,5.2,5.53333333333333,5.33333333333333,5.26666666666667,6.13333333333333,0.0,0.0,5.4,4.6,5.06666666666667,4.53333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","18-24      ",5.0,5.0,6.0,9.0,13.0,12.0,15.0,19.0,21.0,27.0,29.0,35.0,0.0,0.0,13.0,18.0,26.0,16.0
"PV",,2.4390243902439,1.76056338028169,2.28136882129278,3.2967032967033,4.83271375464684,4.34782608695652,7.31707317073171,6.69014084507042,7.98479087452472,9.89010989010989,10.7806691449814,12.6811594202899,0.0,0.0,4.94296577946768,6.59340659340659,9.66542750929368,5.79710144927536
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","25-34      ",3.0,15.0,11.0,14.0,4.0,3.0,14.0,30.0,33.0,27.0,29.0,29.0,0.0,0.0,35.0,21.0,24.0,25.0
"PV",,0.819672131147541,3.03030303030303,2.15686274509804,2.79441117764471,0.793650793650794,0.589390962671906,3.82513661202186,6.06060606060606,6.47058823529412,5.38922155688623,5.75396825396825,5.69744597249509,0.0,0.0,6.86274509803922,4.19161676646707,4.76190476190476,4.91159135559921
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","35-44      ",4.0,2.0,5.0,4.0,3.0,4.0,9.0,19.0,19.0,17.0,13.0,19.0,0.0,0.0,22.0,22.0,20.0,22.0
"PV",,1.17302052785924,0.431965442764579,1.1037527593819,0.87719298245614,0.656455142231947,0.89086859688196,2.63929618768328,4.1036717062635,4.19426048565121,3.7280701754386,2.84463894967177,4.23162583518931,0.0,0.0,4.85651214128035,4.82456140350877,4.37636761487965,4.89977728285078
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","45+        ",2.0,3.0,2.0,1.0,2.0,0.0,8.0,10.0,10.0,9.0,8.0,9.0,0.0,0.0,11.0,8.0,6.0,5.0
"PV",,0.888888888888889,1.16279069767442,0.72992700729927,0.37037037037037,0.740740740740741,0.0,3.55555555555556,3.87596899224806,3.64963503649635,3.33333333333333,2.96296296296296,3.38345864661654,0.0,0.0,4.01459854014599,2.96296296296296,2.22222222222222,1.8796992481203
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Top 4 City ",2.0,8.0,6.0,3.0,5.0,3.0,3.0,20.0,15.0,16.0,14.0,17.0,0.0,0.0,11.0,19.0,17.0,17.0
"PV",,1.3986013986014,3.27868852459016,2.8169014084507,1.42857142857143,2.5,1.47058823529412,2.0979020979021,8.19672131147541,7.04225352112676,7.61904761904762,7.0,8.33333333333333,0.0,0.0,5.16431924882629,9.04761904761905,8.5,8.33333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Top 4+A City",6.0,11.0,17.0,13.0,14.0,7.0,21.0,43.0,44.0,40.0,42.0,52.0,0.0,0.0,49.0,42.0,45.0,35.0
"PV",,1.22448979591837,1.5625,2.51479289940828,1.95195195195195,2.10843373493976,1.04321907600596,4.28571428571429,6.10795454545455,6.50887573964497,6.00600600600601,6.32530120481928,7.74962742175857,0.0,0.0,7.24852071005917,6.30630630630631,6.77710843373494,5.21609538002981
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","A City     ",4.0,3.0,11.0,10.0,9.0,4.0,18.0,23.0,29.0,24.0,28.0,35.0,0.0,0.0,38.0,23.0,28.0,18.0
"PV",,1.15273775216138,0.652173913043478,2.37580993520518,2.19298245614035,1.93965517241379,0.856531049250535,5.18731988472623,5.0,6.26349892008639,5.26315789473684,6.03448275862069,7.49464668094218,0.0,0.0,8.207343412527,5.04385964912281,6.03448275862069,3.85438972162741
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","B city     ",8.0,14.0,7.0,15.0,8.0,12.0,25.0,35.0,39.0,40.0,37.0,40.0,0.0,0.0,32.0,27.0,31.0,33.0
"PV",,1.23647604327666,1.75879396984925,0.849514563106796,1.79856115107914,0.956937799043062,1.4475271411339,3.86398763523957,4.39698492462312,4.73300970873786,4.79616306954436,4.42583732057416,4.82509047044632,0.0,0.0,3.88349514563107,3.23741007194245,3.70813397129187,3.98069963811821
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1+/1  ",6.0,15.0,10.0,11.0,11.0,7.0,25.0,33.0,40.0,29.0,38.0,38.0,0.0,0.0,49.0,35.0,41.0,37.0
"PV",,1.6,3.15126050420168,2.06185567010309,2.2964509394572,2.35546038543897,1.45833333333333,6.66666666666667,6.9327731092437,8.24742268041237,6.05427974947808,8.13704496788008,7.91666666666667,0.0,0.0,10.1030927835052,7.30688935281837,8.77944325481799,7.70833333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1+    ",3.0,8.0,3.0,6.0,5.0,2.0,10.0,15.0,14.0,13.0,11.0,17.0,0.0,0.0,19.0,18.0,17.0,17.0
"PV",,2.05479452054795,5.06329113924051,1.85185185185185,3.63636363636364,2.97619047619048,1.19760479041916,6.84931506849315,9.49367088607595,8.64197530864197,7.87878787878788,6.54761904761905,10.1796407185629,0.0,0.0,11.7283950617284,10.9090909090909,10.1190476190476,10.1796407185629
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China1     ",3.0,7.0,7.0,5.0,6.0,5.0,15.0,18.0,26.0,16.0,27.0,21.0,0.0,0.0,30.0,17.0,24.0,20.0
"PV",,1.31004366812227,2.20125786163522,2.1671826625387,1.59235668789809,2.0066889632107,1.59744408945687,6.55021834061135,5.66037735849057,8.04953560371517,5.09554140127389,9.03010033444816,6.70926517571885,0.0,0.0,9.28792569659443,5.4140127388535,8.02675585284281,6.38977635782748
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","China2     ",5.0,6.0,10.0,11.0,9.0,6.0,13.0,29.0,29.0,35.0,25.0,27.0,0.0,0.0,21.0,21.0,25.0,25.0
"PV",,1.08695652173913,1.07913669064748,1.71232876712329,1.89982728842832,1.55172413793103,1.04529616724739,2.82608695652174,5.2158273381295,4.96575342465753,6.04490500863558,4.31034482758621,4.70383275261324,0.0,0.0,3.5958904109589,3.62694300518135,4.31034482758621,4.35540069686411
